id_posisi,posisi,deskripsi_posisi,jumlah_kuota,jumlah_terdaftar,status_posisi,nama_perusahaan,nama_provinsi,nama_kabupaten,alamat_perusahaan,logo,government_agency_name,sub_government_agency_name,tanggal_pendaftaran_awal,tanggal_pendaftaran_akhir,tanggal_mulai,tanggal_selesai,program_studi,jenjang,competition_ratio,days_to_deadline,skills_extracted,skills_score,is_data_related,freshness_score,quota_score,competition_score,priority_score,rank
a03e0e79-fb52-44d9-b013-b7ea57a3827e,Public Relation,"-Graphics
-Copy Writing
-Social Media
- Media Relations 
-Brand Communication On Ground Activity 
-Community Relations 
-Corporate Social Responsibility 
-Press Release 
-Media Monitoring 
-Community Relations 
-CSR Literasi Media",15,115,Terverifikasi,Net Mediatama Televisi,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,GEDUNG THE EAST LANTAI 28 JL.DR.IDA ANAK AGUNG GDE AGUNG KAV. E3.2 NO.1,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '92f5f89b-dc4d-44ec-b562-f3f67116aa3a', 'title': 'Hubungan Internasional'}
 {'id': '8631f68c-a0f0-4758-9251-a62190209909', 'title': 'Hubungan Masyarakat'}
 {'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': '2c1f894d-16df-471c-abe7-6939d132c6b0', 'title': 'Komunikasi'}
 {'id': '18f1fc9e-e9d1-4855-9d42-d86edd8519b6', 'title': 'Multimedia'}]",['Sarjana'],7.6667,,[],0.0,False,0.0,0.5008426455425469,0.09733078734626532,0.11963468657776244,558
a04c2c10-3e63-4ffc-b6d0-e0f978a8e74e,Penyuluh KB,"Melakukan Pengelolaan Perkembangan Kependudukan, Pembangunan Keluarga, dan Keluarga Berencana. Dengan rincian tugas: 
1. Melaksanakan komunikasi, informasi dan edukasi melalui media sosial dan media massa;
2. Menyusun instrumen pemantauan dan evaluasi;
3. Melaksanakan konseling Program secara perorangan;
4. Menyusun analisa dan evaluasi pasca Pelayanan non Metode Kontrasepsi Jangka Panjang (MKJP);
5. Melaksanakan Pelayanan rujukan terkait komplikasi dan kegagalan;
6. Menyusun profil keluarga, profil kelompok kegiatan atau profil setara kelompok kegiatan.",13,63,Terverifikasi,BKKBN Bangka Belitung,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,"Jl. Air Itam, No. 10, Kompleks Perkantoran Gubernur, Padang Baru, Kec. Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/Pv34gTnFmP9JrWe4dei3JpOPOSwBU82yYgbnCqjm.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '4f7a53df-a963-4a1c-80aa-8fbea498d288', 'title': 'Kesehatan Masyarakat'}
 {'id': '2c1f894d-16df-471c-abe7-6939d132c6b0', 'title': 'Komunikasi'}
 {'id': '681a6e41-f24c-464d-838c-480fdef72f66', 'title': 'Sosiologi'}
 {'id': '3e1f167b-ac1f-4208-b1f7-ff2244791c64', 'title': 'Psikologi'}
 {'id': 'e4a0d07b-d242-480b-b2fb-7a1c66ffc2fd', 'title': 'Kesejahteraan Sosial'}]",['Sarjana'],4.8462,,['komunikasi'],0.0,False,0.0,0.4433451865877452,0.15413396038173063,0.11949582939389518,559
a0488edc-8cbb-4337-a39f-880b75b9cef5,Supervisor Operational,Program pelatihan supervisor dirancang untuk membekali peserta dengan keterampilan kepemimpinan dan operasional agar siap menjadi tim yang tangguh dan handal,15,117,Terverifikasi,Ramayana Lestari Sentosa,SULAWESI SELATAN,KOTA MAKASSAR,"RAMAYANA PANAKKUKANG SQUARE, JALAN ADYAKSA NO. 1",,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '68cab25f-4830-44a8-97f8-9c7a30b98ffc', 'title': 'Bisnis dan Manajemen Ritel'}
 {'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': 'fd3ebf70-4f4b-4dab-a7ab-ec31d20bd01b', 'title': 'Hukum'}
 {'id': '44c12a8c-7a88-47ea-87fb-0e7202a1390d', 'title': 'Administrasi'}
 {'id': '95dd752e-e00f-4431-90bf-58bdd324a48f', 'title': 'Ilmu Komunikasi'}]",['Diploma' 'Sarjana'],7.8,,[],0.0,False,0.0,0.5008426455425469,0.09554730983302412,0.11927799107511419,560
a0529e65-3128-41a4-91b8-ce65a8af7053,PERANCANG BANGUNAN KHUSUS PEMASYARAKATAN,"""1. Melakukan survei lokasi dan analisis kebutuhan ruang fungsional (blok hunian, ruang kerja, pengamanan) sesuai standar Pemasyarakatan.
2. Menyusun gambar kerja detail (Detail Engineering Design), termasuk arsitektur, struktur, dan instalasi mekanikal/elektrikal.
3. Merancang elemen keamanan khusus bangunan, seperti pagar, pintu akses, dan desain pos pengamanan.
4. Menghitung volume pekerjaan dan menyusun Rencana Anggaran Biaya (RAB) serta dokumen spesifikasi teknis untuk material konstruksi.
5. Memberikan penjelasan teknis desain dan RAB kepada pihak terkait (misalnya, PPK atau Kontraktor) selama proses perencanaan atau konstruksi.""",6,7,Terverifikasi,Direktorat Jenderal Pemasyarakatan,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,"Jalan Veteran Nomor 11, Gambir",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/zO7ab1UfyaqKz6oe8kmi2exReHJAKfulCAA9QJXS.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '128a2af2-1bcf-472a-9a20-fa295848ae56', 'title': 'Teknik Konstruksi Sipil'}
 {'id': 'a4cd875c-c20b-42d9-a4da-a634722d42b9', 'title': 'Teknik Sipil'}
 {'id': 'd9536675-9070-4908-b1aa-610e7d21ffde', 'title': 'Teknik Sipil Bangunan Gedung'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a052a698-216c-4aab-8ec4-de69e5850a6e,Pengelola Fasilitas Umum,"1. Menyiapkan sarana pendukung kegiatan umum seperti ruang rapat, kendaraan, dan logistik.
2. Memantau penggunaan fasilitas agar efisien.
3. Mengatur perawatan rutin fasilitas umum.
4. Membantu kebutuhan operasional kantor.",6,7,Terverifikasi,KANTOR WILAYAH DIREKTORAT JENDERAL IMIGRASI GORONTALO,GORONTALO,KAB. BONE BOLANGO,"JL. TINALOGA NO. 1, TOTO SELATAN, KECAMATAN KABILA, KABUPATEN BONE BOLANGO, PROVINSI GORONTALO",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/sJiAY1y8diueNdIVdzr8LRcQt9pHFHW4sQ1m4mXD.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '03b570a2-c678-4413-aa47-bfed8308fac5', 'title': 'Teknik Informatika'}
 {'id': '93594dd7-0c1d-48c0-8f50-fd4bfde199b3', 'title': 'Teknik Elektro'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a052ba90-af8d-4a03-b36f-197151c36374,Pengelola dan Penyusun Laporan,"1. Mengumpulkan data dari unit kerja untuk disusun menjadi laporan kegiatan.
2. Memeriksa kelengkapan dan akurasi data laporan.
3. Membuat ringkasan hasil kegiatan atau program.
4. Menyusun laporan akhir untuk pimpinan.",6,7,Terverifikasi,KANIM KELAS III NON TPI WAKATOBI,SULAWESI TENGGARA,KAB. WAKATOBI,"Jln. Adhyaksa No. 34, Desa Numana, Kecamatan Wangi-Wangi Selatan, Kabupaten Wakatobi",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/Oyw1mobXqXdMlq7RPj5tCkXsMosClwz76ONcBGmU.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'fd3ebf70-4f4b-4dab-a7ab-ec31d20bd01b', 'title': 'Hukum'}
 {'id': 'b725ac52-6009-47c6-a349-3c15a8dc9141', 'title': 'Ilmu Politik'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a04be68f-4c84-4191-abc0-bb33114ad50c,Staff Mekanik,Merencananakan perawatan dan perbaikan mesin Mengawasi perawatan dan perbaikan mesin Membersihkan bagian mesin Memeriksa bagian mesin Melakukan penyetelan bagian mesin Melakukan penggantian mesin dan komponen Melakukan Perbaikan berkesinambungan proses produksi,6,7,Terverifikasi,PT Pan Brothers Tbk,JAWA TENGAH,KAB. SRAGEN,"Jl Raya Solo Sragen Km 22, Dukuh Dawangan, Desa Purwosuman, Kecamatan Sidoharjo, Sragen.",https://wlkp-assets.kemnaker.go.id/companies/2c0bb76a-9379-4201-967c-05785d3f5d3f/612de4f5157da.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '21442969-5763-4416-bb8d-56a80e55ada9', 'title': 'Teknik Mesin'}
 {'id': '2be07689-5c0a-4a1c-8ce5-d9132f31c1b4', 'title': 'Pendidikan Vokasional Teknik Mesin'}
 {'id': '0ca14ee7-a3c3-4096-a777-505f62932165', 'title': 'Teknik Mesin dan Manufaktur'}
 {'id': '93594dd7-0c1d-48c0-8f50-fd4bfde199b3', 'title': 'Teknik Elektro'}
 {'id': '04a4f53f-0b69-4219-8090-76e6e0c20940', 'title': 'Teknik Mekatronika'}]",['Diploma' 'Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a0489838-e2df-4a5f-aae9-ee890d8b0746,Kasir,"- Melakukan transaksi pembayaran
- Menawarkan produk promosi
- Menjalankan customer service excellent
- Menghitung uang penjualan
- Mereport dan mensetel Mesin EDC
- Meyetor uang hasil penjualan",6,7,Terverifikasi,Matahari Putra Prima,BANTEN,KAB. TANGERANG,Jl. Boulevard Gading Serpong Golf,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '44c12a8c-7a88-47ea-87fb-0e7202a1390d', 'title': 'Administrasi'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a053115a-be3d-49de-ae7e-a4c0b113f723,Pengelola dan Penyusun Laporan,"1. Mengumpulkan data dari unit kerja untuk disusun
menjadi laporan kegiatan.
2. Memeriksa kelengkapan dan akurasi data laporan.
3. Membuat ringkasan hasil kegiatan atau program.
4. Menyusun laporan akhir untuk pimpinan.",6,7,Terverifikasi,KANIM KELAS I NON TPI JAKARTA PUSAT,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,"Jalan Merpati Blok B12 No. 3 Kemayoran, Jakarta Pusat 
Telepon : (021) 6541213 – Faksimili : (021) 6541210
Laman : https://jakartapusat.imigrasi.go.id, Pos-el : kanim_jakpus@imigrasi.go.id",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/ZAdWbWoKBbpGMs7ejAmbSEunmJRaHQDld2D6ppUZ.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'fd3ebf70-4f4b-4dab-a7ab-ec31d20bd01b', 'title': 'Hukum'}
 {'id': 'b725ac52-6009-47c6-a349-3c15a8dc9141', 'title': 'Ilmu Politik'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a043d77b-456e-422a-b5e9-720da078ec22,Food & Beverage Service,"Sebagai F&B Service Trainee, kamu akan belajar dan terlibat langsung dalam proses pelayanan tamu di restoran dan area makanan & minuman hotel. Tugas utama meliputi membantu menyiapkan area restoran, melayani tamu dengan ramah dan profesional, menyajikan makanan dan minuman sesuai standar, serta mendukung kelancaran operasional harian tim F&B Service.",6,7,Terverifikasi,Mulia Putri Lestari,JAWA BARAT,KAB. CIREBON,Jl. Brigjen Dharsono No. 12C,https://wlkp-assets.kemnaker.go.id/companies/9d15e235-574f-47ca-a36e-097dd7dc912f/65d119fd61653.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2fcca542-3387-47da-8b07-96e36b8225dc', 'title': 'Tata Boga'}
 {'id': '43be1f0e-b279-448d-b448-5a53ec9c3ebd', 'title': 'Perhotelan'}
 {'id': '873c0570-903c-4f75-a456-7b28baf6ed4a', 'title': 'Hospitality dan Pariwisata'}
 {'id': '626a759c-a7c3-4a90-98b6-6a8153fe346c', 'title': 'Manajemen Perhotelan'}
 {'id': '9889a8b6-d54b-41c7-b83b-f591a55ca812', 'title': 'Manajemen Perhotelan dan Pariwisata'}]",['Diploma' 'Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a044e360-0183-42b6-91c3-dcaf795dabe5,Staf  Operator Produksi,"Bertanggung jawab penuh atas pengoperasian mesin dan peralatan produksi untuk menghasilkan produk jadi sesuai dengan target kuantitas, standar kualitas, dan prosedur keselamatan yang telah ditetapkan perusahaan.",6,7,Terverifikasi,Asyifah Bakery Pasangkayu,SULAWESI BARAT,KAB. MAMUJU UTARA,Jl. Ir. Soekarno,https://wlkp-assets.kemnaker.go.id/companies/003e9f6d-5ebc-4cbb-8f0e-a224f127d0ad/68e3a1e75c173.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2fcca542-3387-47da-8b07-96e36b8225dc', 'title': 'Tata Boga'}
 {'id': 'def1b599-6f24-4cec-8c38-34ec8e72514e', 'title': 'Agroteknologi Pertanian'}
 {'id': '0cedbb1e-e376-4885-8baf-750790f57d26', 'title': 'Pengolahan Hasil Perkebunan Terpadu'}
 {'id': '2fee5a6d-a685-4a85-911b-5aa7e4980851', 'title': 'Teknik Industri'}]",['Diploma' 'Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a04895a8-809d-454f-a29d-86038b6b33cf,Engineer,"1. Memformulasikan perencanaan pengembangan rekayasa stuktur
2. Mengordinasikan penyusunan Conseptual Design dari rekayasa stuktur
3. Memformulasikan pemodelan dan simulasi rekayasa stuktur
4. Menyusun finalisasi desain rekayasa stuktur",6,7,Terverifikasi,PT Sanggar Sarana Baja,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,"Gedung TMT 1, Lantai 5, Suite 501, Jl Cilandak KKO No.1",https://wlkp-assets.kemnaker.go.id/companies/bc358f67-baf5-4784-b484-4846879b6e46/5f7ac1eb56168.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '21442969-5763-4416-bb8d-56a80e55ada9', 'title': 'Teknik Mesin'}
 {'id': '33c80d11-93d5-4398-8b47-39b9b1d823b5', 'title': 'Mekatronika'}
 {'id': '7d607cdb-ea5e-4939-b9b7-ac2af9c28789', 'title': 'Teknik Metalurgi dan Material'}
 {'id': '93594dd7-0c1d-48c0-8f50-fd4bfde199b3', 'title': 'Teknik Elektro'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a048ad74-ee9d-403a-8ac3-d6ab24e1e023,Housekeeping,"1. Kemampuan bekerja secara mandiri dan tim.
2. Kemampuan komunikasi yang baik.
3. Kemampuan memperhatikan detail dan kebersihan.
4. Kemampuan bekerja dalam tekanan dan multitasking.
5. Menguasai prosedur kebersihan dan keselamatan kerja.",6,7,Terverifikasi,Graha Manado Permai (Swiss-Belhotel Maleosan Manado),SULAWESI UTARA,KOTA MANADO,JALAN SUDIRMAN,https://wlkp-assets.kemnaker.go.id/companies/37f5bc31-56b6-4203-8154-84bef15b31db/62e75fed3ee92.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '43be1f0e-b279-448d-b448-5a53ec9c3ebd', 'title': 'Perhotelan'}]",['Diploma' 'Sarjana'],1.1667,,['komunikasi'],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a037f748-ff9e-4210-9da6-df095e20a441,Operator Produksi,bertugas mengoperasikan mesin-mesin untuk mengubah bahan baku menjadi produk plastik sesuai target dan standar perusahaa,6,7,Terverifikasi,Jayatama Selaras,JAWA BARAT,KAB. BOGOR,"KP. KEMBANG KUNING RT.17/05, KEMBANG KUNING, KLAPANUNGGAL",https://wlkp-assets.kemnaker.go.id/companies/956ba4fc-4222-45bb-b4e4-eed899b6824f/68fc449ac323c.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'dacbe979-d507-421a-965a-ef6ecf0661b6', 'title': 'Proses Manufaktur'}
 {'id': '39de0091-5f36-4534-b1eb-2716622ef64b', 'title': 'Teknik Manufaktur'}
 {'id': '0ca14ee7-a3c3-4096-a777-505f62932165', 'title': 'Teknik Mesin dan Manufaktur'}
 {'id': '1bdf95aa-c48f-485d-8c7a-bb28356ae590', 'title': 'Teknik Produksi dan Proses Manufaktur'}]",['Diploma'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a0385e4b-ea96-43af-8274-8c69180164f2,Thermoforming Maintenance,"1. Preventive Maintenance (PM)
Menyusun dan menjalankan PM harian, mingguan, bulanan, semesteran untuk mekanik, elektrik, pneumatik, dan pendingin.

2. Predictive Maintenance (PdM)
Pencatatan tren arus heater, suhu zona, level vakum, tekanan dan kebocoran udara, suhu/flow air pendingin.

3. Corrective/Breakdown
Diagnosa cepat akar masalah (5-Why/Fishbone), perbaikan, uji fungsi, verifikasi kualitas hasil.

Dokumentasi MTTR, suku cadang terpakai, dan tindakan pencegahan berulang.",6,7,Terverifikasi,Maplas Putera Unggul,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,"JL. PANJANG KEDOYA ELOK PLAZA BLOK DB.20, KEDOYA SELATAN.,
Kel. Kedoya Selatan, Kec. Kebon Jeruk, Kota Adm. Jakarta Barat,
Provinsi DKI Jakarta,",https://wlkp-assets.kemnaker.go.id/companies/ff5472b4-adbf-4a2f-9a56-c44f821ab5c7/61c957a706216.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'a55e9fca-b652-4cec-a89e-09a032e0b871', 'title': 'Teknik Perawatan Mesin'}
 {'id': 'e02a6325-c243-4876-808a-489d5dfdd9c0', 'title': 'Teknik Pemeliharaan Mesin Otomasi'}
 {'id': '0ca14ee7-a3c3-4096-a777-505f62932165', 'title': 'Teknik Mesin dan Manufaktur'}
 {'id': '15ef29c8-682e-41db-83b6-3b97edc66770', 'title': 'Teknik Mesin Industri'}
 {'id': '21442969-5763-4416-bb8d-56a80e55ada9', 'title': 'Teknik Mesin'}]",['Sarjana'],1.1667,,[],0.0,False,0.0,0.14488202537480036,0.4505422051591671,0.1190848461067935,561
a04488ae-204a-41c9-95f5-814cfa827f37,KEPALA GUDANG,"Memimpin dan mengawasi seluruh aktivitas gudang, termasuk penerimaan, penyimpanan, dan distribusi barang. Mengelola stok agar akurat, memastikan efisiensi operasional, serta berkoordinasi dengan tim logistik untuk mendukung kelancaran rantai pasok perusahaan.",10,27,Terverifikasi,PT. Mutiara Cahaya Tegal,JAWA TENGAH,KAB. TEGAL,JL. LETJEN SUPRAPTO NO.71 SLAWI,https://wlkp-assets.kemnaker.go.id/companies/1665b0d7-f5bf-468e-9962-bf8a5ab902ab/5d8c5e456ef9a.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'f143ceae-2c51-40f5-aa92-831c8564b258', 'title': 'Manajemen Logistik'}
 {'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': '2fee5a6d-a685-4a85-911b-5aa7e4980851', 'title': 'Teknik Industri'}
 {'id': 'efe8aadb-f7ed-42ab-b1cc-b94dc0862d13', 'title': 'Teknik Logistik'}
 {'id': '9d46d840-695e-4ecf-915c-ef58ebc36d9b', 'title': 'Administrasi Bisnis'}]",['Diploma' 'Sarjana'],2.7,,[],0.0,False,0.0,0.33950289758926994,0.2553778268063982,0.11897614487913363,562
a044f80d-c58b-49fc-bf2c-9619aaffbd92,Robotics Engineer,"Mahasiswa akan berperan dalam pengembangan sistem robotika yang melibatkan integrasi perangkat keras dan perangkat lunak. Lingkup kegiatan mencakup desain mekanik sederhana, integrasi sensor dan aktuator, pemrograman embedded system (ESP32, STM32, Arduino, Raspberry Pi), serta implementasi algoritma kontrol dan persepsi (seperti line following, object detection, atau autonomous navigation).
Selain itu, peserta juga akan berkontribusi pada proyek pengembangan robot edukasi yang ditujukan untuk pembelajaran STEM di tingkat sekolah dan perguruan tinggi — termasuk perancangan modul interaktif, dokumentasi teknis, serta demonstrasi fungsional untuk kegiatan pameran dan workshop edukatif.",10,27,Terverifikasi,Pusat Kolaborasi Desain Chip Indonesia,JAWA TENGAH,KAB. KUDUS,Jalan Kyai Haji Raden Asnawi PO Box 27,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '93594dd7-0c1d-48c0-8f50-fd4bfde199b3', 'title': 'Teknik Elektro'}
 {'id': 'ea498c86-2eeb-4dc2-8844-f546e73a4aee', 'title': 'Teknik Komputer'}
 {'id': '151f4ff2-c4f7-4934-a27f-b3d877ea2c88', 'title': 'Rekayasa Sistem Komputer'}
 {'id': '04a4f53f-0b69-4219-8090-76e6e0c20940', 'title': 'Teknik Mekatronika'}
 {'id': 'c22cf5fd-9748-45ec-b148-d98f5b9a2936', 'title': 'Teknik Robotika dan Kecerdasan Buatan'}]",['Sarjana' 'Diploma'],2.7,,[],0.0,False,0.0,0.33950289758926994,0.2553778268063982,0.11897614487913363,562
a03e7ced-cd38-4268-a221-1454fb9c3c9f,Supervisor Engineering,"Melaksanakan proses perencanaan, pelaksanaan dan evaluasi pekerjaan elektrical, mekanikal dan sipil diperusahaan. melaksanakan kegiatan manajemen proyek organisasi secara efektif dan efisien",10,27,Terverifikasi,PT. Buana Karya Bhakti,KALIMANTAN SELATAN,KOTA BANJARMASIN,Jl. Ir. PHM. Noor No.1 Rt.40 Rw. 003 Kel. Kuin Cerucuk Kec. Banjar Barat Banjarmasin,https://wlkp-assets.kemnaker.go.id/companies/4b6b4a90-2434-4314-b36f-f1d1d377b3f9/6315bc9f7d3e7.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'ff80420a-3db9-4a9d-9fa7-c2643433a044', 'title': 'Konstruksi Sipil'}]",['Sarjana'],2.7,,[],0.0,False,0.0,0.33950289758926994,0.2553778268063982,0.11897614487913363,562
a0444881-7703-4371-92f8-1541e338fc51,Drafter,"Peserta magang akan membantu tim dalam kegiatan administratif dan keuangan, meliputi pengarsipan dan pengecekan kelengkapan dokumen kerja, penyusunan serta pengiriman surat dan memo, pencatatan dan pelaporan pengeluaran operasional, verifikasi bukti transaksi, penyusunan laporan rekap keuangan, serta pendataan revisi gambar dan administrasi proyek. Selain itu, peserta magang juga akan mendukung koordinasi antarbagian untuk memastikan kelengkapan dokumen sebelum penyerahan hasil kerja, membantu penyusunan laporan kegiatan, dan menjaga kerapian serta ketertiban arsip administrasi.

Keahlian yang dibutuhkan: Administrasi dan Penggunaan Excel",4,196,Terverifikasi,Perkebunan Nusantara Iv,SUMATERA UTARA,KOTA MEDAN,Jl. Suprapto No. 2,https://wlkp-assets.kemnaker.go.id/companies/28975a88-afaa-4093-8a3e-9a7d4ade7ddf/68d28f01235c2.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '702dfd8b-b5b8-40fb-843b-4d503451b314', 'title': 'Ekonomi'}
 {'id': '37972e05-4e53-4f9d-beb1-a301de6a2572', 'title': 'Akuntansi Keuangan'}]",['Sarjana'],49.0,,['excel'],0.29625761531766753,True,0.0,0.0,0.0,0.11850304612706702,563
a049f8c0-2e44-45eb-9128-a7b8949d7baa,Penata Kelola Obat dan Makanan,"- Melakukan fasilitasi terhadap UMKM
- Melakukan pengawasan iklan dan pengawasan penandaan
- Melakukan pengujian produk farmasi dan makanan (tahap preparasi secara kimia dan mikrobiologi)
- Melakukan entri data hasil pengawasan
- Menyusun draft rekomendasi tindak lanjut hasil pengawasan sesuai peraturan perundang-undangan yang berlaku.",16,175,Terverifikasi,Balai Besar POM di Makassar,SULAWESI SELATAN,KOTA MAKASSAR,Jl. Baji Minasa No. 2 Makassar,https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/XhrJihcR7UIdqHjhoPk299j6sj44R9h2ICAYUIqk.pdf,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '4f53bef4-5310-443b-82bc-1e99f1f2ef08', 'title': 'Farmasi'}
 {'id': '82b5dae6-df44-4bb7-9174-e0a5ed6ed722', 'title': 'Kimia'}
 {'id': 'ab4266f3-7655-4e0b-ada0-4fe089741849', 'title': 'Biologi'}
 {'id': 'be5d2f66-4e0b-43d2-9547-be7ec3a6f415', 'title': 'Ilmu dan Teknologi Pangan'}
 {'id': 'b1d47991-f9e7-47c4-8e42-317b52b4d330', 'title': 'Ilmu Hukum'}]",['Sarjana'],10.9375,,[],0.0,False,0.0,0.5269470816307892,0.06507105459985041,0.11840362724612792,564
a048f513-4186-40e3-8d6a-7e702974c064,Cashier,"Melayani transaksi pembayaran pelanggan (tunai, kartu debit/kredit, e-wallet, atau metode lain) dengan akurat.
Mengoperasikan mesin kasir, POS system, atau aplikasi pembayaran.
Memastikan jumlah uang di laci kas sesuai dengan transaksi (cash handling).
Memberikan struk/nota transaksi dan memastikan pelanggan puas dengan layanan.
Membantu pelanggan dalam proses penukaran, retur, atau komplain sesuai prosedur.
Menjaga kebersihan dan kerapian area kasir.
Membuat laporan kas harian dan menyerahkan hasil penjualan kepada bagian keuangan sesuai prosedur.
Memberikan informasi dasar mengenai produk, promosi, atau diskon kepada pelanggan.
Melaksanakan standar pelayanan pelanggan (customer service) sesuai budaya perusahaan.",12,49,Terverifikasi,PT Aeon Indonesia,BANTEN,KAB. TANGERANG,"AEON Mall BSD City Unit M-02 Mezzanine Floor, Jl BSD Raya Utama Desa Pagedangan Kab. Tangerang",,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'c13ae920-a48f-4a7c-8c89-2b286a7fc225', 'title': 'Akuntansi'}
 {'id': '9d46d840-695e-4ecf-915c-ef58ebc36d9b', 'title': 'Administrasi Bisnis'}
 {'id': '1c2f857a-2774-4d46-9288-83d4e4dd1921', 'title': 'Administrasi Niaga'}
 {'id': 'fb8baadf-4b6f-423a-a499-07e330c61000', 'title': 'Administrasi Perkantoran'}
 {'id': '142f5e84-5f07-410b-9384-e024db022466', 'title': 'Keuangan dan Perbankan'}]",['Sarjana'],4.0833,,[],0.0,False,0.0,0.4114349368450966,0.1803291851629405,0.11835282440160742,565
